0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,1,-2.220446E-16,0,1,-2.220446E-16,0,1,-2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

0,-1,2.220446E-16,0,-1,2.220446E-16,0,-1,2.220446E-16

